Date,Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,British Pound,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Emirati Dirham,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,South Korean Won,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Venezuelan Bolivar
2023-01-03,178.464465,1.486009,0.376000,12.768612,5.414335,0.835455,1.344971,1.852599,1.366767,863.571402,6.914824,4831.403767,N/A,22.788853,7.044334,3.672500,0.947219,7.812191,379.247379,143.694481,82.869857,15612.660391,41764.776193,3.537013,130.851324,462.820538,0.306354,4.819691,4.405157,43.965370,19.424144,132.653923,1.600947,10.067459,0.384986,226.611556,55.943389,4.429955,3.640000,4.670785,72.918477,3.750000,1.344971,17.023894,1278.577730,365.524139,10.562104,0.937011,30.728153,34.379114,6.791615,18.735008,1752144.269673
2023-01-04,178.625931,1.459207,0.376000,12.751264,5.444524,0.829382,1.340987,1.842023,1.349732,855.341134,6.887865,4931.175779,N/A,22.588055,7.004676,3.672500,0.941811,7.818533,372.933427,142.866752,82.712355,15592.331910,42004.602685,3.524050,132.029718,465.773743,0.306407,4.799789,4.401800,43.663807,19.333034,132.401802,1.584721,10.068730,0.384999,227.003566,55.939479,4.394411,3.640000,4.640895,72.846551,3.750000,1.340987,16.881572,1272.614784,365.486769,10.491477,0.927357,30.700485,33.865326,6.785340,18.749644,1782147.772616
2023-01-05,178.940222,1.483187,0.376000,12.781919,5.386980,0.840431,1.346038,1.859182,1.358294,856.301411,6.882034,4993.936005,N/A,22.876756,7.070206,3.672500,0.950585,7.811273,376.175398,144.785489,82.603386,15622.474701,41765.519970,3.550883,133.568593,465.319677,0.306803,4.819487,4.388284,43.668956,19.369846,132.227370,1.606987,10.261448,0.385013,228.125261,55.856849,4.454418,3.640000,4.682853,72.626972,3.750000,1.346038,17.235026,1277.645713,365.506363,10.699308,0.936626,30.731901,34.078137,6.782926,18.776002,1790448.638014
2023-01-06,179.239560,1.456510,0.376000,12.781947,5.254321,0.828782,1.337432,1.841490,1.345094,842.442717,6.837867,4875.730378,N/A,22.597443,7.003015,3.672500,0.941539,7.806811,372.259187,143.964956,82.348547,15576.242543,42036.969398,3.505151,132.225862,464.614397,0.306331,4.818681,4.401382,43.752605,19.167609,131.819437,1.578200,10.021784,0.385001,228.103780,55.370928,4.426634,3.640000,4.641260,72.622718,3.750000,1.337432,17.169327,1255.072514,365.519347,10.546986,0.929230,30.627499,33.673982,6.784135,18.778143,1835358.135767
2023-01-07,179.249772,1.455050,0.376000,12.781685,5.244550,0.826886,1.335422,1.836353,1.344564,840.353177,6.842728,4863.386042,N/A,22.534770,6.987501,3.672500,0.938912,7.806942,370.377064,143.887788,82.458488,15629.166057,42020.506925,3.507373,132.109065,463.413464,0.307741,4.811748,4.398031,44.008705,19.141839,131.995425,1.574556,10.011068,0.384991,226.914924,55.677810,4.406495,3.640000,4.630720,72.500232,3.750000,1.335422,17.124032,1255.254151,366.057189,10.522790,0.927788,30.674680,33.826732,6.734026,18.736260,1835385.003827
2023-01-08,179.249130,1.456311,0.376000,12.781685,5.239954,0.826883,1.334948,1.836138,1.344518,840.265931,6.845440,4858.833301,N/A,22.542658,6.987786,3.672500,0.938802,7.806377,370.574252,143.890229,82.338363,15626.088609,42025.161270,3.507153,132.171228,463.377157,0.307797,4.810586,4.403313,44.097778,19.166332,131.803134,1.574800,9.988248,0.385000,227.105196,55.533624,4.407820,3.640000,4.629497,72.476971,3.750000,1.334948,17.152640,1254.185552,366.062750,10.522495,0.927723,30.667510,33.826910,6.733015,18.762969,1835385.123039
2023-01-09,180.132134,1.439382,0.376000,12.778337,5.264893,0.819483,1.327931,1.818176,1.337277,837.325725,6.772133,4852.626806,N/A,22.298590,6.914018,3.672500,0.929619,7.804715,368.704480,143.712966,82.106565,15560.524925,41839.426101,3.469684,131.578440,462.424701,0.305938,4.752343,4.392625,43.740609,19.177971,131.432084,1.562688,9.863839,0.384826,228.117023,54.955305,4.367262,3.640000,4.577868,69.830665,3.750000,1.327931,16.895973,1235.413637,367.500365,10.359844,0.917943,30.451132,33.392355,6.776481,18.774431,1854425.490151
2023-01-10,180.403640,1.452991,0.376000,12.772861,5.214122,0.823078,1.332402,1.821987,1.343409,825.708757,6.779061,4805.166667,N/A,22.335042,6.928540,3.672500,0.931567,7.808547,371.202295,144.114035,81.642313,15544.652470,41936.028763,3.467952,132.247502,462.676533,0.305940,4.794804,4.373126,43.746036,19.108041,130.688932,1.572172,9.993164,0.384799,228.394339,55.128792,4.369741,3.640000,4.597065,69.660331,3.750000,1.332402,17.034559,1245.978922,367.493432,10.435596,0.922570,30.455170,33.477973,6.784149,18.777947,1857256.779148
2023-01-11,180.697854,1.448972,0.376000,12.756244,5.196962,0.824517,1.331720,1.820335,1.341818,823.710741,6.771091,4735.616525,N/A,22.352535,6.922896,3.672500,0.930722,7.813196,370.619214,143.616300,81.639522,15466.334852,42015.091995,3.437444,132.532406,462.112559,0.306073,4.787803,4.371174,44.355568,19.020639,130.684464,1.575032,9.998916,0.384789,228.394673,55.034245,4.363410,3.640000,4.594392,68.660573,3.750000,1.331720,16.925383,1247.089711,366.536646,10.482731,0.929551,30.453557,33.463574,6.776440,18.778288,1876710.830891
2023-01-12,180.945940,1.440314,0.376000,12.740391,5.118779,0.821013,1.325162,1.807009,1.338598,819.717718,6.738124,4700.569159,N/A,22.208595,6.872691,3.672500,0.923909,7.809024,368.223232,142.615752,81.217305,15239.392839,42036.803418,3.419532,129.776882,462.090850,0.305570,4.784916,4.360562,44.578196,18.879318,130.008601,1.569247,9.926486,0.384992,228.561443,55.013663,4.341710,3.640000,4.566856,67.792306,3.750000,1.325162,16.826378,1241.425738,367.364711,10.451798,0.929099,30.375404,33.164141,6.783523,18.783028,1900670.105769
2023-01-13,181.275991,1.438945,0.376000,12.672760,5.096386,0.820120,1.321357,1.809170,1.341166,825.399962,6.703468,4684.607051,N/A,22.187771,6.881529,3.672500,0.925014,7.810386,366.835506,142.729488,81.316264,15141.941181,42011.053950,3.416702,127.864850,462.079251,0.305242,4.778246,4.338149,43.854336,18.791773,130.167010,1.572116,9.887805,0.384989,228.470455,54.926940,4.343004,3.640000,4.573245,68.864289,3.750000,1.321357,16.834630,1238.959967,366.044714,10.409930,0.928342,30.314121,32.957574,6.785069,18.789983,1923479.041599
2023-01-14,181.180910,1.433100,0.376000,12.631824,5.096482,0.817616,1.318907,1.804382,1.339068,817.656558,6.704913,4683.461711,N/A,22.152836,6.866378,3.672500,0.922566,7.815615,366.054977,142.451574,81.278878,15134.742015,42012.857403,3.416818,127.851206,461.946436,0.306200,4.774829,4.338400,44.005771,18.770748,130.107164,1.566178,9.887365,0.385000,228.141067,54.914485,4.331039,3.640000,4.565149,68.998314,3.750000,1.318907,16.811043,1238.134168,366.057624,10.398865,0.927082,30.321125,32.805799,6.786945,18.781748,1923572.172941
2023-01-15,181.247158,1.434155,0.376000,12.631824,5.094929,0.817625,1.318708,1.804953,1.338892,817.523691,6.709603,4685.196375,N/A,22.168176,6.866371,3.672500,0.922858,7.816836,366.332656,142.452161,81.277625,15139.355148,42025.085492,3.415158,127.860436,462.021643,0.306299,4.776574,4.336507,44.050232,18.773602,130.105158,1.566050,9.904746,0.385000,228.151585,54.921173,4.337250,3.640000,4.565106,68.998434,3.750000,1.318708,16.823919,1237.711546,366.127954,10.403397,0.927186,30.327154,32.806384,6.787979,18.783887,1923545.324402
2023-01-16,182.175377,1.437180,0.376000,12.628965,5.119644,0.819144,1.321419,1.806757,1.338923,824.344639,6.733244,4689.420577,N/A,22.177657,6.871681,3.672500,0.923780,7.810117,368.636968,142.737734,81.656077,15113.710755,42173.083126,3.409596,128.584650,463.445945,0.305384,4.761918,4.316480,43.662313,18.781123,130.710965,1.565145,9.901489,0.385012,228.881526,54.540764,4.333246,3.640000,4.556110,68.799982,3.750000,1.321419,17.007695,1240.937221,366.017713,10.424935,0.925786,30.357197,33.091182,6.778541,18.789986,1923490.793637
2023-01-17,182.331204,1.431232,0.376000,12.628755,5.096655,0.815562,1.320259,1.812029,1.337939,815.553953,6.773768,4686.116358,N/A,22.181747,6.891475,3.672500,0.926476,7.817685,366.860761,143.144909,81.599395,15164.975677,42074.266568,3.404855,128.178770,464.437377,0.305261,4.777490,4.332897,44.304899,18.742073,130.620231,1.556187,9.869248,0.384553,229.419446,54.752141,4.348877,3.640000,4.570455,68.909671,3.750000,1.320259,17.090407,1238.547817,367.489685,10.403109,0.921492,30.297884,33.019735,6.777970,18.793343,1963552.376841
2023-01-18,182.654703,1.430699,0.376000,12.699273,5.129999,0.808680,1.318068,1.806376,1.343867,824.088042,6.748437,4700.610497,N/A,22.119465,6.871301,3.672500,0.923586,7.821807,363.540136,142.711186,81.404931,15122.531690,41717.980283,3.379126,128.473804,463.769333,0.305217,4.766162,4.313975,44.417479,18.754463,130.308943,1.547975,9.872111,0.384997,229.613479,54.606713,4.350391,3.640000,4.560129,69.213736,3.750000,1.318068,17.039228,1233.859484,363.963584,10.300329,0.913966,30.296373,32.908759,6.776439,18.790775,1992910.328289
2023-01-19,182.932549,1.452444,0.376000,12.724745,5.223605,0.808764,1.323842,1.809634,1.349548,828.379066,6.775900,4684.299129,N/A,22.139110,6.883903,3.672500,0.925251,7.829831,365.597330,142.967873,81.299394,15191.911099,41820.730565,3.418347,128.505804,462.657253,0.305313,4.768303,4.309664,44.354065,19.078185,130.140005,1.569059,9.927112,0.384934,229.855010,54.709812,4.375642,3.640000,4.554425,69.246277,3.750000,1.323842,17.354247,1237.964706,367.021020,10.352793,0.916345,30.359536,32.996540,6.784321,18.797993,1994917.458852
2023-01-20,183.302362,1.438432,0.376000,12.773267,5.210229,0.808336,1.320714,1.805730,1.341928,816.934957,6.783888,4638.822751,N/A,22.072751,6.868812,3.672500,0.923255,7.827274,363.456312,142.651361,80.990844,15055.952762,41875.536598,3.402893,129.927943,462.763843,0.305545,4.765973,4.285505,43.863395,18.919843,129.646093,1.549218,9.890338,0.385038,229.879286,54.454283,4.348405,3.640000,4.543124,68.826282,3.750000,1.320714,17.155648,1235.780158,365.943657,10.307593,0.922251,30.386944,32.736070,6.786564,18.800921,2024824.703668
2023-01-21,183.323688,1.437195,0.376000,12.773240,5.205658,0.807025,1.319557,1.799488,1.338128,815.262212,6.781157,4606.610069,N/A,21.996441,6.853721,3.672500,0.920064,7.833023,361.711170,142.475162,80.971077,15069.228737,41986.714285,3.400942,129.531290,462.702740,0.306378,4.760216,4.285828,44.166943,18.884185,129.614452,1.545057,9.836145,0.385037,229.666579,54.469355,4.228803,3.640000,4.537280,68.979084,3.750000,1.319557,17.103930,1231.406453,365.991030,10.292748,0.920039,30.356261,32.689721,6.779069,18.762990,2024935.136303
2023-01-22,183.449284,1.438984,0.376000,12.773240,5.205663,0.807063,1.319639,1.801705,1.337695,815.235309,6.779793,4591.914577,N/A,21.988263,6.853031,3.672500,0.921197,7.830989,361.547552,142.475162,80.975848,15095.450542,42025.146254,3.399703,129.519145,462.571811,0.306598,4.757382,4.285822,44.249700,18.886378,129.622089,1.544779,9.796291,0.385048,229.632726,54.471575,4.145028,3.640000,4.536339,68.253336,3.750000,1.319639,17.136468,1230.071920,365.991030,10.295571,0.920210,30.361049,32.692911,6.778344,18.767194,2024935.149757
2023-01-23,184.033416,1.423703,0.376000,12.759208,5.188633,0.808671,1.319571,1.800520,1.338577,812.294799,6.785690,4567.470342,N/A,21.965188,6.848390,3.672500,0.920591,7.829602,363.962229,142.604365,81.447983,15033.292994,41919.089213,3.367549,130.689914,462.035526,0.305479,4.766759,4.305520,44.377695,18.827604,130.377858,1.544165,9.821858,0.385015,231.152840,54.542621,4.331508,3.640000,4.527346,68.999430,3.750000,1.319571,17.185118,1230.534889,364.260530,10.242924,0.923363,30.325582,32.790799,6.785597,18.809035,2041740.053820
2023-01-24,184.705133,1.420396,0.376000,12.783449,5.145108,0.811628,1.320020,1.799095,1.337054,801.845044,6.784178,4539.475275,N/A,21.955788,6.843221,3.672500,0.919863,7.830610,358.388375,143.971720,81.582625,14947.384810,41924.047434,3.364257,130.112031,461.658692,0.305318,4.759990,4.284368,44.266296,18.838431,130.593387,1.538762,9.871083,0.384983,231.497064,54.668208,4.337440,3.640000,4.520548,69.073375,3.750000,1.320020,17.210552,1235.226419,364.012769,10.211193,0.923121,30.310630,32.820411,6.785541,18.806650,2109824.739896
2023-01-25,184.901828,1.411928,0.376000,12.768000,5.089991,0.808292,1.314287,1.794341,1.341284,804.639377,6.783127,4534.770961,N/A,21.817257,6.824336,3.672500,0.917432,7.831156,355.593633,144.130245,81.486554,14946.214835,42064.663071,3.378415,129.651264,461.232452,0.305160,4.758163,4.267321,44.775652,18.844316,130.439602,1.547555,9.922973,0.384870,231.616939,54.551040,4.328566,3.640000,4.494030,69.273162,3.750000,1.314287,17.169482,1235.296012,363.968221,10.240685,0.920003,30.269243,32.759238,6.790063,18.810181,2114387.920519
2023-01-26,185.318950,1.409673,0.376000,12.746257,5.085558,0.808541,1.313702,1.799960,1.334525,802.228971,6.783222,4542.783005,N/A,21.923144,6.845226,3.672500,0.920305,7.828786,357.329615,143.675239,81.500462,14966.282364,42051.806387,3.414847,130.384671,461.231221,0.305405,4.757087,4.247893,44.459207,18.842984,130.461865,1.545791,9.903170,0.384839,242.215312,54.432361,4.339278,3.640000,4.486470,69.648576,3.750000,1.313702,17.232917,1234.793814,364.421820,10.302353,0.920941,30.261680,32.828326,6.785361,18.801651,2130528.566296
2023-01-27,185.633310,1.407591,0.376000,12.761753,5.089387,0.807773,1.312957,1.801247,1.331262,807.720561,6.783178,4556.259261,N/A,21.913796,6.850598,3.672500,0.920963,7.828409,358.208821,142.859253,81.538265,14985.686914,42060.622550,3.437780,129.925672,460.265254,0.305316,4.752691,4.244231,45.206066,18.775165,130.522378,1.542225,9.889001,0.385031,253.475737,54.500397,4.331930,3.640000,4.509557,69.752540,3.750000,1.312957,17.187658,1232.188800,364.075139,10.320212,0.921789,30.206761,32.812717,6.786648,18.809933,2154207.443431
2023-01-28,185.511786,1.401330,0.376000,12.766779,5.098839,0.807592,1.313730,1.799643,1.332901,804.670311,6.780593,4550.337842,N/A,21.914113,6.843109,3.672500,0.920143,7.830076,359.432986,142.734389,81.511384,14975.458417,42095.130458,3.439382,129.864032,460.404613,0.305871,4.750085,4.243778,45.352097,18.780586,130.479348,1.540194,9.844459,0.385009,262.815260,54.482945,4.331540,3.640000,4.499989,70.720550,3.750000,1.313730,17.210393,1230.384076,363.985077,10.312412,0.922287,30.258875,32.797685,6.793463,18.817965,2175106.543289
2023-01-29,185.599915,1.408050,0.376000,12.766779,5.107853,0.807191,1.312868,1.801534,1.331295,806.398501,6.779641,4570.638742,N/A,21.961945,6.843786,3.672500,0.921110,7.829274,359.300509,142.752401,81.491462,14980.452259,42028.253160,3.438071,129.873199,460.137770,0.306260,4.746470,4.243269,45.493510,18.773676,130.447458,1.539897,9.819188,0.384857,262.801648,54.500756,4.330246,3.640000,4.502750,70.332851,3.750000,1.312868,17.211776,1230.076929,363.985077,10.308481,0.922000,30.261625,32.796320,6.793911,18.804286,2158004.077508
2023-01-30,186.201596,1.413278,0.376000,12.794672,5.099996,0.808096,1.313287,1.799745,1.335034,809.528832,6.749069,4636.367622,N/A,21.942070,6.844849,3.672500,0.920195,7.834734,358.472073,140.714016,81.512344,14986.576725,42083.820738,3.460880,130.349427,459.657620,0.305335,4.751570,4.244729,44.481793,18.774737,130.480884,1.541930,9.950253,0.384871,264.208343,54.561786,4.335255,3.640000,4.520779,69.918441,3.750000,1.313287,17.364319,1230.355354,365.932823,10.382268,0.923183,30.059467,32.762738,6.788688,18.809675,2183137.052300
2023-01-31,186.882201,1.418679,0.376000,12.844871,5.095187,0.811532,1.314623,1.801276,1.333418,800.803580,6.754576,4645.977139,N/A,21.897744,6.851557,3.672500,0.920978,7.838574,360.365738,141.192582,81.720771,15043.882693,42015.350284,3.455061,130.159403,460.541249,0.305309,4.756964,4.265153,44.166567,18.801074,130.814525,1.546823,10.001416,0.384996,267.986683,54.618865,4.336870,3.640000,4.530142,70.560760,3.750000,1.314623,17.434852,1233.633242,367.459697,10.465208,0.918737,30.036823,32.880419,6.790160,18.814416,2192409.357596
2023-02-01,187.311901,1.415017,0.376000,12.823240,5.076778,0.812538,1.312156,1.791361,1.333398,788.470653,6.742516,4637.876560,N/A,21.784284,6.814087,3.672500,0.915908,7.841268,357.324627,140.608081,81.848444,14985.836100,41943.037824,3.449758,129.280635,460.503099,0.305129,4.759512,4.265625,44.170987,18.711521,131.018897,1.554078,9.995368,0.384964,267.983186,54.433409,4.314008,3.640000,4.495996,70.118912,3.750000,1.312156,17.169656,1228.154034,365.975201,10.428715,0.914750,29.826646,32.932092,6.782680,18.809819,2234550.370978
2023-02-02,187.653174,1.411846,0.376000,12.818819,5.022456,0.815736,1.309678,1.791502,1.332036,778.798562,6.734386,4613.865445,N/A,21.773056,6.815605,3.672500,0.915980,7.843148,353.879478,140.628622,82.064987,14903.484495,42261.018489,3.394571,128.453549,458.893121,0.305137,4.745398,4.246169,44.477711,18.622920,131.365529,1.540271,10.024074,0.384965,270.261464,54.195426,4.289828,3.640000,4.493737,70.088557,3.750000,1.309678,17.099412,1225.021614,365.974837,10.357859,0.911951,29.703005,32.963454,6.775705,18.812771,2240927.675832
2023-02-03,187.967113,1.439401,0.376000,12.759488,5.133897,0.828213,1.321399,1.805991,1.339025,795.424082,6.775361,4686.583196,N/A,21.945381,6.874760,3.672500,0.923388,7.845887,358.031437,141.727967,82.286305,15042.973262,42125.824881,3.421021,131.042800,458.017851,0.305088,4.738714,4.258512,45.387049,18.873063,131.719803,1.575982,10.181520,0.384954,275.188872,53.830791,4.349966,3.640000,4.522962,70.535033,3.750000,1.321399,17.478629,1244.760184,364.974594,10.517053,0.924795,29.921801,33.394976,6.779843,18.821299,2265162.321082
2023-02-04,187.716196,1.445263,0.376000,12.806999,5.133401,0.829848,1.323574,1.808184,1.339908,796.747591,6.767951,4675.063551,N/A,22.022306,6.896959,3.672500,0.924510,7.847574,359.663487,141.047645,82.359658,14932.585896,42066.153672,3.424155,131.175860,458.731920,0.305622,4.742394,4.256667,45.664849,18.949944,131.837223,1.580537,10.184417,0.384897,275.343776,53.761914,4.369438,3.640000,4.520413,70.649829,3.750000,1.323574,17.460678,1244.944298,367.570701,10.543214,0.926435,29.921378,33.360731,6.730320,18.825617,2266303.561038
2023-02-05,188.002992,1.446677,0.376000,12.806999,5.152716,0.829513,1.323429,1.811293,1.341591,796.842136,6.761204,4695.752941,N/A,22.015301,6.897385,3.672500,0.926099,7.847261,359.589668,141.047645,82.266584,14885.387824,42025.316274,3.427314,131.431191,457.887170,0.305800,4.723817,4.258692,45.749877,18.933235,131.688234,1.580584,10.150669,0.385000,275.319160,53.675864,4.368651,3.640000,4.517257,69.981940,3.750000,1.323429,17.396472,1248.137444,367.570701,10.547878,0.926050,29.987034,33.385013,6.720844,18.818837,2262965.946128
2023-02-06,189.125495,1.456158,0.376000,12.949843,5.203545,0.832848,1.328094,1.824528,1.344235,806.207669,6.793819,4781.785724,N/A,22.253118,6.943285,3.672500,0.932867,7.846711,368.796199,142.638205,82.821535,15208.907117,42190.737012,3.474227,132.770432,457.503782,0.305887,4.793946,4.258106,45.315558,19.207704,132.576572,1.591801,10.357080,0.385010,275.237259,54.264746,4.428700,3.640000,4.567443,71.156843,3.750000,1.328094,17.675293,1262.874000,365.125132,10.653929,0.928048,30.059264,33.753718,6.783325,18.832542,2276605.839142
2023-02-07,189.483528,1.443842,0.376000,12.972850,5.186257,0.832398,1.325998,1.826711,1.343817,796.075506,6.790162,4783.076274,N/A,22.214943,6.950611,3.672500,0.933982,7.848125,367.684086,142.067595,82.840836,15156.254913,42100.703422,3.478543,131.349670,456.113431,0.305686,4.776231,4.303356,45.520981,19.032518,132.607469,1.585895,10.373859,0.384835,275.362222,54.447897,4.443239,3.640000,4.575646,71.501445,3.750000,1.325998,17.600868,1261.237894,365.399845,10.608681,0.923847,30.061806,33.634755,6.778562,18.834289,2311740.706989
2023-02-08,189.856013,1.440829,0.376000,12.942282,5.221163,0.827018,1.325354,1.821996,1.342966,800.609325,6.788777,4780.141687,N/A,22.136290,6.930875,3.672500,0.931572,7.849853,360.845237,140.949077,82.664931,15121.703680,42058.018642,3.489926,131.258651,454.836988,0.305747,4.787569,4.298653,45.319990,18.963039,132.325888,1.584372,10.300482,0.384551,276.201159,54.801225,4.415710,3.640000,4.561599,73.087202,3.750000,1.325354,17.760147,1261.564675,365.445298,10.581203,0.919897,30.074045,33.486952,6.788107,18.829189,2355692.483086
2023-02-09,190.222127,1.436256,0.376000,12.970234,5.254624,0.822803,1.323304,1.818200,1.342824,799.138654,6.779668,4743.827525,N/A,22.021826,6.919224,3.672500,0.929631,7.850121,358.950891,140.452368,82.457270,15113.257060,42051.962203,3.497151,130.975950,451.911615,0.305787,4.788435,4.315195,45.330610,18.961220,131.993475,1.574774,10.146914,0.384434,273.637873,54.470462,4.417935,3.640000,4.546982,72.865427,3.750000,1.323304,17.710510,1261.687288,365.262782,10.323000,0.919537,30.100193,33.512863,6.783511,18.830085,2377964.005354
2023-02-10,190.530109,1.445105,0.376000,13.010346,5.253061,0.829014,1.330322,1.832784,1.336187,798.733506,6.809450,4794.453608,N/A,22.225621,6.978492,3.672500,0.937087,7.849916,363.347636,142.688642,82.497594,15178.886442,42119.632240,3.536263,131.485162,451.015145,0.306032,4.790697,4.331944,45.424474,18.710180,132.058023,1.585198,10.161550,0.384996,270.191366,54.501710,4.473634,3.640000,4.591644,73.457226,3.750000,1.330322,17.938072,1268.872730,365.072354,10.461893,0.924603,30.182857,33.718773,6.792382,18.834844,2414220.611274
2023-02-11,190.448185,1.447308,0.376000,13.032728,5.221494,0.829159,1.330526,1.830900,1.335987,798.208095,6.806436,4774.562280,N/A,22.220745,6.976389,3.672500,0.936124,7.849990,362.474835,142.651425,82.513342,15139.218716,42023.729720,3.534865,131.398415,451.347151,0.306662,4.788067,4.330838,45.443882,18.669027,132.083232,1.585210,10.163837,0.384958,271.329783,54.476276,4.465830,3.640000,4.586557,73.804938,3.750000,1.330526,17.911569,1267.488732,365.105583,10.470592,0.924567,30.231235,33.670711,6.790372,18.817845,2414324.973292
2023-02-12,190.503555,1.449021,0.376000,13.032728,5.218444,0.828953,1.330303,1.833556,1.334867,798.176999,6.799245,4771.944746,N/A,22.221550,6.974722,3.672500,0.937482,7.849982,362.477856,142.651068,82.512579,15129.476877,42002.629845,3.534884,131.417956,450.873954,0.306749,4.787708,4.330893,45.633927,18.676876,132.082012,1.584705,10.209897,0.385000,270.621230,54.455614,4.465592,3.640000,4.581931,73.805512,3.750000,1.330303,17.855100,1266.780888,365.110463,10.477854,0.924956,30.232581,33.682653,6.790599,18.821632,2414324.951570
2023-02-13,191.190025,1.436304,0.376000,13.063720,5.183250,0.824141,1.329558,1.825334,1.334942,791.543259,6.823174,4825.352922,N/A,22.174219,6.953668,3.672500,0.933279,7.849963,357.615707,142.889610,82.626974,15209.244953,42087.680892,3.519878,132.729155,451.815895,0.306067,4.791019,4.362416,45.816084,18.629488,132.265129,1.573078,10.112710,0.384993,269.727419,54.762851,4.468832,3.640000,4.573054,73.419004,3.750000,1.329558,17.861545,1274.131364,365.019752,10.385148,0.920973,30.214783,33.838742,6.784810,18.843232,2414530.263689
2023-02-14,192.008635,1.436727,0.376000,13.048742,5.175621,0.822805,1.329981,1.824308,1.336956,788.675085,6.825378,4804.051282,N/A,22.125225,6.951581,3.672500,0.932754,7.849984,354.038236,142.997238,82.925166,15214.495631,42149.675340,3.529406,133.056053,449.305370,0.306117,4.797161,4.348356,45.813207,18.547853,132.742459,1.581983,10.163695,0.384938,269.592026,54.912950,4.455737,3.640000,4.570178,73.632457,3.750000,1.329981,17.920267,1273.250697,364.962862,10.382393,0.922612,30.291054,33.927492,6.787061,18.842669,2419572.701445
2023-02-15,192.393628,1.450683,0.376000,13.094506,5.219605,0.831177,1.336314,1.830757,1.340045,792.330276,6.849898,4897.390535,N/A,22.129006,6.974552,3.672500,0.936051,7.848711,356.777569,144.068015,82.823857,15226.191414,42197.725482,3.524636,134.212902,447.000523,0.306467,4.797026,4.392591,45.716679,18.609415,132.580290,1.593203,10.217614,0.384991,263.419234,55.303945,4.458645,3.640000,4.586470,74.670603,3.750000,1.336314,18.069823,1287.637352,364.961403,10.429957,0.923792,30.382214,34.403882,6.783743,18.853629,2428744.272849
2023-02-16,192.809525,1.451576,0.376000,13.119944,5.231723,0.832145,1.335529,1.830948,1.344869,791.500237,6.860800,4952.706725,N/A,22.168733,6.972357,3.672500,0.936149,7.849363,359.055243,144.640926,82.730224,15136.768092,42164.508076,3.551978,133.971380,443.750169,0.306389,4.799939,4.403837,46.112810,18.515668,132.430406,1.595731,10.238256,0.384993,265.912878,55.187948,4.472466,3.640000,4.587415,74.714999,3.750000,1.335529,18.143924,1289.227657,364.990331,10.432613,0.924714,30.286195,34.347819,6.789352,18.854643,2430871.330498
2023-02-17,192.679614,1.456892,0.376000,13.115069,5.177069,0.832342,1.337224,1.831608,1.348792,788.943948,6.868973,4894.861375,N/A,22.200315,6.973081,3.672500,0.936486,7.844958,359.657038,144.311954,82.761085,15178.929765,42178.646509,3.550184,134.216002,447.170077,0.306444,4.806626,4.431865,46.008541,18.419932,132.479807,1.603824,10.303844,0.384993,264.117243,55.306822,4.459676,3.640000,4.599478,74.424297,3.750000,1.337224,18.035468,1297.330283,365.620466,10.466576,0.926631,30.405295,34.476860,6.782545,18.869299,2432955.734140
2023-02-18,192.946841,1.455966,0.376000,13.106769,5.178648,0.830379,1.336376,1.828543,1.347102,788.726383,6.866104,4900.412787,N/A,22.157169,6.963079,3.672500,0.934919,7.844985,358.672994,144.195077,82.757328,15194.651813,42012.745471,3.545001,134.148530,447.136058,0.307454,4.799316,4.431081,46.046785,18.378086,132.473793,1.600805,10.288320,0.384994,262.889154,55.517141,4.448622,3.640000,4.597855,74.001679,3.750000,1.336376,18.098272,1295.743898,365.609950,10.450503,0.924563,30.407488,34.470695,6.765225,18.830102,2433164.963915
2023-02-19,193.002026,1.457205,0.376000,13.106769,5.168666,0.830365,1.336357,1.828590,1.347115,788.682280,6.865961,4901.392965,N/A,22.157076,6.963007,3.672500,0.934943,7.844938,358.669091,144.196848,82.749061,15181.409624,42002.657801,3.544710,134.147205,447.064692,0.306957,4.799205,4.431061,46.049470,18.400360,132.460560,1.600791,10.282198,0.385007,262.890168,55.517674,4.448598,3.640000,4.607316,73.635502,3.750000,1.336357,18.228459,1296.686377,365.609950,10.450379,0.924597,30.398169,34.468037,6.764604,18.831350,2433164.977531
