index,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB,gdpGBP,gdpUSD,Value_GBP,Value_USA,liborUSD,liborGBP
2005-01-28,0.7751,1.3033,0.7132,1.885,2.6477,1.2422,8.2765,5.7098,7.7992,43.66,103.45,3.8,11.255,6.3325,5.935,1.6341,1024.0,99.5,6.9816,1.1876,31.73,38.43,1.9152,99.85170837209303,100.44587441860465,-0.8857208007999999,-5.660905904,2.53963,4.851013720930233
2005-01-31,0.7759,1.3049,0.7112,1.885,2.6115,1.2396,8.2765,5.7024,7.7993,43.6,103.55,3.8,11.2065,6.3558,5.93,1.6362,1026.85,99.0,6.9779,1.1877,31.71,38.55,1.9152,99.85409418604651,100.44953720930232,-0.8813080576,-5.659328088,2.54751,4.8516018604651165
2005-02-01,0.7723,1.3017,0.7114,1.8792,2.605,1.2405,8.2765,5.7172,7.7999,43.66,103.93,3.8,11.165,6.354,6.0015,1.6417,1027.35,99.32,6.9838,1.1937,31.79,38.63,1.9152,99.85648,100.4532,-0.8768953144,-5.657750272,2.55539,4.85219
2005-02-02,0.7737,1.3015,0.7115,1.8826,2.6175,1.2408,8.2765,5.7138,7.7994,43.28,104.05,3.8,11.1695,6.3399,6.0078,1.6373,1027.8,98.75,6.9673,1.1949,31.69,38.48,1.9152,99.86022315789474,100.45555789473684,-0.8724825712,-5.656172456,2.5601884210526316,4.8501900000000004
2005-02-03,0.7703,1.2959,0.7108,1.8805,2.6042,1.2424,8.2765,5.745,7.7995,43.3,104.55,3.8,11.166,6.3876,6.1257,1.6387,1024.85,99.35,7.008,1.2029,31.655,38.5,1.9152,99.86396631578948,100.45791578947367,-0.868069828,-5.65459464,2.564986842105263,4.84819
2005-02-04,0.7725,1.2927,0.7126,1.885,2.6,1.2495,8.2765,5.7568,7.7984,43.34,103.7,3.8,11.1345,6.4153,6.1325,1.633,1027.0,99.25,7.0223,1.2059,31.54,38.32,1.9152,99.86770947368422,100.46027368421052,-0.8636570848,-5.653016824,2.5697852631578946,4.84619
2005-02-07,0.7713,1.2773,0.7044,1.8607,2.6015,1.2562,8.2765,5.8263,7.7993,43.38,104.68,3.8,11.182,6.5427,6.1975,1.6408,1029.0,99.44,7.1114,1.2222,31.605,38.25,1.9152,99.87145263157895,100.46263157894737,-0.8592443416,-5.651439008,2.5745836842105265,4.84419
2005-02-08,0.7669,1.2783,0.7007,1.857,2.631,1.2476,8.2765,5.8221,7.7993,43.58,105.65,3.8,11.206,6.5602,6.2324,1.648,1036.0,99.35,7.1048,1.2203,31.77,38.5,1.9152,99.8751957894737,100.46498947368421,-0.8548315984,-5.649861192,2.579382105263158,4.84219
2005-02-09,0.7684,1.2797,0.7024,1.8582,2.6075,1.2511,8.2765,5.8157,7.7993,43.62,105.84,3.8,11.19,6.5412,6.2225,1.6491,1039.0,99.4,7.087,1.217,31.79,38.58,1.9152,99.87893894736843,100.46734736842104,-0.8504188552,-5.648283376,2.5841805263157895,4.84019
2005-02-10,0.7826,1.2882,0.7125,1.8708,2.611,1.2406,8.2765,5.7761,7.7993,43.68,105.69,3.8,11.154,6.5462,6.1196,1.6518,1044.0,99.42,7.0565,1.2087,31.725,38.54,1.9152,99.88268210526316,100.46970526315789,-0.846006112,-5.64670556,2.588978947368421,4.83819
2005-02-11,0.7853,1.2864,0.7131,1.866,2.6065,1.238,8.2765,5.7863,7.7994,43.7,105.75,3.8,11.16,6.5494,6.0638,1.6483,1033.0,99.42,7.0702,1.2095,31.64,38.519,1.9152,99.8864252631579,100.47206315789474,-0.8415933688,-5.645127744,2.5937773684210526,4.83619
2005-02-14,0.7892,1.2981,0.7157,1.8917,2.582,1.2342,8.2765,5.7341,7.799,43.64,104.94,3.8,11.1535,6.4707,6.0405,1.6383,1024.85,99.35,6.9948,1.1975,31.535,38.36,1.9152,99.89016842105264,100.47442105263158,-0.8371806256000001,-5.643549928,2.598575789473684,4.83419
2005-02-15,0.7863,1.2986,0.7168,1.8894,2.5728,1.2336,8.2765,5.7337,7.7991,43.71,104.47,3.8,11.1495,6.453,5.99,1.6382,1026.55,99.3,6.9858,1.1938,31.445,38.36,1.9152,99.89391157894737,100.47677894736842,-0.8327678824,-5.641972112,2.603374210526316,4.83219
2005-02-16,0.7819,1.2994,0.7137,1.878,2.591,1.2421,8.2765,5.7284,7.7994,43.65,105.62,3.8,11.152,6.434,6.0031,1.6417,1027.0,99.28,6.988,1.1911,31.59,38.509,1.9152,99.8976547368421,100.47913684210526,-0.8283551392,-5.640394296,2.6081726315789475,4.83019
2005-02-17,0.7883,1.3083,0.7187,1.895,2.564,1.231,8.2765,5.6872,7.7996,43.68,105.4,3.8,11.141,6.4,5.927,1.6397,1025.45,99.0,6.9557,1.1825,31.47,38.55,1.9152,99.90139789473685,100.48149473684211,-0.8239423960000001,-5.63881648,2.612971052631579,4.82819
2005-02-18,0.7878,1.3075,0.7247,1.8949,2.566,1.2294,8.2765,5.6935,7.7994,43.73,105.69,3.8,11.0755,6.3386,5.937,1.6383,1024.0,99.25,6.967,1.1822,31.46,38.57,1.9152,99.90514105263158,100.48385263157896,-0.8195296528,-5.637238664,2.6177694736842105,4.82619
2005-02-22,0.794,1.323,0.7304,1.9092,2.5922,1.2301,8.2765,5.6235,7.7995,43.63,104.15,3.8,11.043,6.242,5.7625,1.6266,1004.85,99.33,6.8697,1.1617,31.115,38.34,1.9152,99.90888421052631,100.48621052631579,-0.8151169095999999,-5.635660848,2.622567894736842,4.82419
2005-02-23,0.786,1.3208,0.7237,1.9066,2.58,1.2402,8.2765,5.6302,7.7996,43.61,104.96,3.8,11.087,6.2425,5.8025,1.6274,1002.85,99.0,6.8783,1.1638,31.195,38.44,1.9152,99.91262736842106,100.48856842105263,-0.8107041664,-5.634083032,2.6273663157894735,4.82219
2005-02-24,0.7871,1.3205,0.7225,1.9104,2.6025,1.2435,8.2765,5.6317,7.7996,43.57,105.41,3.8,11.1015,6.2467,5.8225,1.63,1006.85,99.15,6.8724,1.1691,31.215,38.43,1.9152,99.91637052631579,100.49092631578948,-0.8062914232,-5.632505216,2.6321647368421055,4.82019
2005-02-25,0.7853,1.3195,0.7202,1.9149,2.6265,1.2407,8.2765,5.6401,7.7996,43.61,105.21,3.8,11.091,6.2591,5.8262,1.6317,1007.85,99.37,6.8701,1.1686,31.165,38.36,1.9152,99.92011368421052,100.49328421052633,-0.80187868,-5.6309274,2.636963157894737,4.81819
2005-02-28,0.794,1.3274,0.7288,1.9249,2.5846,1.2295,8.2765,5.6095,7.7992,43.57,104.25,3.8,11.0885,6.2009,5.7875,1.624,1000.85,99.45,6.8275,1.1585,31.06,38.24,1.9152,99.92385684210527,100.49564210526316,-0.7974659368,-5.629349584,2.6417615789473685,4.81619
2005-03-01,0.7847,1.3189,0.727,1.9206,2.6103,1.2425,8.2765,5.6429,7.7994,43.58,104.37,3.8,11.1005,6.2148,5.85,1.6221,1003.85,99.53,6.8621,1.1654,30.945,38.24,1.9152,99.9276,100.498,-0.7930531936,-5.627771768,2.64656,4.81419
2005-03-02,0.7834,1.3127,0.7267,1.9124,2.627,1.2395,8.2765,5.6702,7.7996,43.59,104.71,3.8,11.107,6.2583,5.9,1.6255,1006.85,99.58,6.9105,1.1755,30.74,38.34,1.9152,99.93111304347826,100.49919130434783,-0.7886404504,-5.626193952,2.6542795652173914,4.817240434782609
2005-03-03,0.7842,1.313,0.7283,1.9098,2.698,1.2463,8.2765,5.6712,7.7996,43.58,105.02,3.8,11.0905,6.2628,5.9388,1.6268,1005.85,99.6,6.8863,1.1787,30.847,38.45,2.1446,99.93462608695651,100.50038260869566,-0.7842277072,-5.624616136,2.6619991304347828,4.820290869565217
2005-03-04,0.7919,1.3244,0.735,1.9243,2.6513,1.2324,8.2765,5.6208,7.7996,43.64,104.46,3.8,11.0495,6.2102,5.8525,1.625,1008.0,99.68,6.822,1.168,30.81,38.41,2.1446,99.93813913043478,100.50157391304349,-0.779814964,-5.62303832,2.669718695652174,4.823341304347826
2005-03-07,0.7925,1.3203,0.7355,1.9159,2.6539,1.23,8.2765,5.6319,7.7996,43.58,105.22,3.8,11.0305,6.2075,5.86,1.6246,1004.45,99.63,6.8333,1.1757,30.873,38.37,2.1446,99.94165217391304,100.50276521739131,-0.7754022208,-5.621460504,2.677438260869565,4.826391739130435
2005-03-08,0.7974,1.3342,0.7398,1.9292,2.6925,1.2163,8.2765,5.5801,7.7996,43.58,104.51,3.8,10.9755,6.1386,5.7669,1.6203,1004.05,99.65,6.7716,1.1607,30.865,38.3,2.1446,99.9451652173913,100.50395652173914,-0.7709894776,-5.619882688,2.6851578260869564,4.829442173913043
2005-03-09,0.793,1.3384,0.7358,1.9239,2.7186,1.2064,8.2765,5.5638,7.7996,43.55,103.87,3.8,11.004,6.1245,5.7787,1.618,1000.95,99.58,6.7648,1.1608,30.806,38.3,2.1446,99.94867826086956,100.50514782608695,-0.7665767344000001,-5.618304872,2.692877391304348,4.832492608695652
2005-03-10,0.7901,1.3409,0.7387,1.9233,2.729,1.205,8.2765,5.5522,7.7989,43.48,104.15,3.8,11.039,6.0925,5.8501,1.6187,1000.05,99.43,6.7627,1.1546,30.65,38.27,2.1446,99.95219130434782,100.50633913043478,-0.7621639912,-5.616727056,2.700596956521739,4.835543043478261
2005-03-11,0.7936,1.3465,0.7399,1.9261,2.6975,1.2041,8.2765,5.5286,7.7992,43.45,103.93,3.8,11.0215,6.0667,5.7938,1.6184,997.5,99.28,6.7312,1.1501,30.68,38.25,2.1446,99.95570434782609,100.50753043478261,-0.757751248,-5.61514924,2.7083165217391305,4.8385934782608695
2005-03-14,0.7866,1.3346,0.7375,1.9116,2.753,1.2087,8.2765,5.5768,7.7996,43.44,105.01,3.8,11.1335,6.1182,5.9825,1.6233,1000.55,98.75,6.814,1.1621,30.821,38.33,2.1446,99.95921739130435,100.50872173913044,-0.7533385048000001,-5.613571424,2.716036086956522,4.8416439130434785
2005-03-15,0.7894,1.3315,0.7406,1.9134,2.7755,1.2064,8.2765,5.597,7.7995,43.46,104.54,3.8,11.208,6.145,6.0825,1.6233,1003.65,99.2,6.8264,1.1651,30.99,38.44,2.1446,99.9627304347826,100.50991304347826,-0.7489257616,-5.611993608,2.7237556521739132,4.8446943478260875
2005-03-16,0.7946,1.3423,0.745,1.9264,2.744,1.2038,8.2765,5.5504,7.7994,43.5,104.1,3.8,11.204,6.0888,6.0564,1.6196,1003.55,99.28,6.7722,1.1522,30.98,38.44,2.1446,99.96624347826086,100.51110434782609,-0.7445130184,-5.610415792,2.7314752173913046,4.847744782608696
2005-03-17,0.7935,1.3373,0.7438,1.924,2.7345,1.2028,8.2765,5.5694,7.7998,43.55,104.57,3.8,11.2085,6.0802,6.0725,1.623,1000.7,99.25,6.8021,1.1563,31.04,38.49,2.1446,99.96975652173913,100.51229565217392,-0.7401002752,-5.608837976,2.7391947826086955,4.850795217391305
2005-03-18,0.7937,1.3311,0.7447,1.9192,2.709,1.2027,8.2765,5.5951,7.7987,43.67,104.7,3.8,11.1715,6.1102,6.025,1.6248,1004.85,99.3,6.8504,1.1649,31.01,38.51,2.1446,99.9732695652174,100.51348695652175,-0.735687532,-5.60726016,2.746914347826087,4.853845652173913
2005-03-21,0.7866,1.3165,0.737,1.8974,2.722,1.211,8.2765,5.6573,7.7989,43.61,105.1,3.8,11.221,6.1889,6.085,1.6293,1009.0,99.35,6.9274,1.1785,31.28,38.56,2.1446,99.97678260869564,100.51467826086957,-0.7312747888,-5.605682344,2.7546339130434783,4.856896086956522
2005-03-22,0.7918,1.321,0.7408,1.8997,2.708,1.2017,8.2765,5.6385,7.7996,43.61,104.99,3.8,11.1895,6.187,6.065,1.6348,1009.35,99.4,6.9055,1.1757,31.29,38.61,2.1446,99.98029565217391,100.5158695652174,-0.7268620456,-5.604104528,2.7623534782608696,4.859946521739131
2005-03-23,0.7747,1.3005,0.7212,1.8712,2.7455,1.2133,8.2765,5.7283,7.7993,43.66,105.76,3.8,11.245,6.2982,6.19,1.6395,1008.0,99.42,7.0185,1.1953,31.38,38.65,2.1446,99.98380869565217,100.51706086956523,-0.7224493024,-5.602526712,2.770073043478261,4.862996956521739
2005-03-24,0.7711,1.2957,0.7146,1.8709,2.7415,1.215,8.2765,5.7495,7.7996,43.65,106.26,3.8,11.2725,6.3273,6.215,1.6442,1013.35,99.42,7.0308,1.199,31.42,38.9,2.1446,99.98732173913044,100.51825217391306,-0.7180365592,-5.600948896,2.7777926086956524,4.866047391304348
2005-03-25,0.7719,1.2954,0.7133,1.8684,2.7385,1.218,8.2765,5.7491,7.7994,43.62,106.32,3.8,11.272,6.3352,6.21,1.6427,1014.2,99.0,7.0451,1.1998,31.45,38.97,2.1446,99.99083478260869,100.51944347826087,-0.713623816,-5.59937108,2.7855121739130437,4.869097826086957
2005-03-28,0.7685,1.2877,0.7095,1.8657,2.7439,1.2234,8.2765,5.7818,7.7995,43.67,107.22,3.8,11.3295,6.3888,6.33,1.651,1017.85,99.4,7.0716,1.206,31.63,39.17,2.1446,99.99434782608695,100.5206347826087,-0.7092110728000001,-5.597793264,2.7932317391304347,4.872148260869565
2005-03-29,0.7715,1.2913,0.7118,1.8752,2.7053,1.2135,8.2765,5.7684,7.7996,43.7,107.49,3.8,11.2938,6.3516,6.3475,1.6512,1023.85,99.38,7.0682,1.2034,31.73,39.29,2.1446,99.99786086956522,100.52182608695652,-0.7047983296,-5.596215448,2.800951304347826,4.875198695652174
2005-03-30,0.7717,1.2944,0.7108,1.8816,2.6755,1.2164,8.2765,5.7538,7.7993,43.69,107.33,3.8,11.2265,6.3259,6.2875,1.6504,1023.0,99.4,7.0528,1.1964,31.73,39.26,2.1446,100.00137391304348,100.52301739130435,-0.7003855864,-5.594637632,2.8086708695652174,4.878249130434783
2005-03-31,0.7729,1.2969,0.7126,1.8888,2.666,1.2094,8.2765,5.745,7.799,43.62,107.22,3.8,11.177,6.3451,6.2155,1.6508,1015.4,99.45,7.064,1.1952,31.46,39.11,2.1446,100.00488695652173,100.52420869565218,-0.6959728432000001,-5.593059816,2.8163904347826088,4.881299565217391
2005-04-01,0.7697,1.2896,0.709,1.8789,2.6572,1.2146,8.2765,5.775,7.7989,43.62,107.57,3.8,11.185,6.3463,6.215,1.6588,1012.0,99.72,7.1093,1.2042,31.34,39.22,2.1446,100.0084,100.5254,-0.6915601,-5.591482,2.82411,4.88435
2005-04-04,0.767,1.2838,0.7071,1.8733,2.657,1.2202,8.2765,5.8032,7.7991,43.68,108.28,3.8,11.207,6.377,6.24,1.6663,1013.0,99.7,7.1477,1.2108,31.54,39.49,2.1446,100.01273095238095,100.52640714285715,-0.7236195515625,-5.5936105156250004,2.830019047619048,4.883304047619048
2005-04-05,0.7674,1.2842,0.7079,1.8773,2.6248,1.2198,8.2765,5.8003,7.7995,43.69,108.43,3.8,11.2145,6.3538,6.2075,1.6615,1017.0,99.82,7.1438,1.208,31.54,39.59,2.1446,100.0170619047619,100.52741428571429,-0.755679003125,-5.59573903125,2.835928095238095,4.882258095238096
2005-04-06,0.7658,1.2868,0.7121,1.8787,2.6023,1.2216,8.2765,5.7897,7.7993,43.72,108.67,3.8,11.2298,6.3491,6.117,1.66,1013.0,99.7,7.1145,1.2061,31.53,39.58,2.1446,100.02139285714286,100.52842142857143,-0.7877384546875,-5.597867546875,2.841837142857143,4.8812121428571436
2005-04-07,0.7684,1.2906,0.7154,1.8768,2.595,1.2205,8.2765,5.7725,7.799,43.69,108.44,3.8,11.181,6.3269,6.1225,1.6568,1012.0,99.6,7.0919,1.2012,31.51,39.56,2.1446,100.02572380952381,100.52942857142858,-0.81979790625,-5.5999960625,2.8477461904761907,4.880166190476191
2005-04-08,0.7726,1.2912,0.7172,1.8824,2.591,1.2252,8.2765,5.7692,7.7989,43.66,108.26,3.8,11.13,6.3303,6.145,1.6542,1015.0,99.58,7.0986,1.1985,31.57,39.65,2.1446,100.03005476190475,100.53043571428572,-0.8518573578124999,-5.602124578125,2.853655238095238,4.879120238095238
2005-04-11,0.7755,1.2972,0.7215,1.8908,2.5753,1.233,8.2765,5.7425,7.799,43.6,107.79,3.8,11.0885,6.3134,6.139,1.649,1015.0,99.6,7.0564,1.1935,31.57,39.61,2.1446,100.0343857142857,100.53144285714286,-0.883916809375,-5.60425309375,2.859564285714286,4.878074285714286
2005-04-12,0.7734,1.2873,0.7192,1.8842,2.598,1.2408,8.2765,5.7854,7.7991,43.62,108.26,3.8,11.119,6.3521,6.18,1.6498,1016.0,99.6,7.1018,1.2037,31.62,39.65,2.1446,100.03871666666666,100.53245000000001,-0.9159762609375,-5.606381609375,2.8654733333333335,4.8770283333333335
2005-04-13,0.7797,1.2918,0.7248,1.893,2.555,1.2365,8.2765,5.7675,7.7989,43.65,107.32,3.8,11.0605,6.3592,6.1063,1.644,1011.0,99.5,7.0796,1.2,31.42,39.49,2.1446,100.04304761904761,100.53345714285715,-0.9480357125,-5.6085101250000005,2.8713823809523813,4.875982380952381
2005-04-14,0.7715,1.2819,0.7212,1.8806,2.571,1.2417,8.2765,5.8109,7.7987,43.64,108.18,3.8,11.098,6.4235,6.2675,1.6558,1019.0,99.5,7.1627,1.2135,31.7,39.7,2.1446,100.04737857142857,100.5344642857143,-0.9800951640625,-5.610638640625,2.8772914285714286,4.874936428571429
2005-04-15,0.7703,1.2928,0.7175,1.893,2.5875,1.242,8.2765,5.7645,7.7984,43.7,107.65,3.8,11.0875,6.3658,6.2825,1.6554,1018.0,99.6,7.096,1.2011,31.56,39.62,2.1446,100.05170952380952,100.53547142857143,-1.012154615625,-5.61276715625,2.8832004761904764,4.873890476190477
2005-04-18,0.7664,1.3037,0.7171,1.9052,2.619,1.2482,8.2765,5.7156,7.799,43.62,107.39,3.8,11.1305,6.2959,6.245,1.6545,1017.0,99.5,7.0513,1.1857,31.62,39.49,2.1446,100.05604047619047,100.53647857142857,-1.0442140671875,-5.614895671875,2.889109523809524,4.872844523809524
2005-04-19,0.7704,1.3034,0.7214,1.9165,2.584,1.2409,8.2765,5.7189,7.799,43.7,107.02,3.8,11.079,6.2946,6.1937,1.6499,1013.0,99.68,7.0525,1.1843,31.5,39.51,2.1446,100.06037142857143,100.53748571428572,-1.0762735187499999,-5.6170241875,2.8950185714285714,4.871798571428572
2005-04-20,0.7755,1.308,0.7277,1.9197,2.56,1.2388,8.2765,5.696,7.7994,43.58,106.82,3.8,11.0615,6.2495,6.1075,1.646,1009.0,99.75,7.0194,1.1797,31.46,39.34,2.1446,100.06470238095237,100.53849285714286,-1.1083329703125,-5.619152703125,2.900927619047619,4.870752619047619
2005-04-21,0.7768,1.3093,0.7286,1.9104,2.5485,1.2384,8.2765,5.6894,7.7992,43.68,106.85,3.8,11.039,6.231,6.0675,1.647,1008.0,99.75,7.014,1.1788,31.51,39.56,2.1446,100.06903333333332,100.5395,-1.140392421875,-5.62128121875,2.906836666666667,4.869706666666667
2005-04-22,0.7819,1.3068,0.7321,1.9151,2.5339,1.2342,8.2765,5.6994,7.7956,43.66,105.85,3.8,11.036,6.237,6.034,1.6455,1004.0,99.5,7.0118,1.1821,31.49,39.4,2.1446,100.07336428571428,100.54050714285715,-1.1724518734374998,-5.623409734375,2.9127457142857143,4.868660714285714
2005-04-25,0.7799,1.2984,0.7293,1.9117,2.526,1.2372,8.2765,5.7364,7.7959,43.61,105.67,3.8,11.053,6.269,6.06,1.6458,999.0,99.8,7.0368,1.1885,31.32,39.42,2.1446,100.07769523809523,100.54151428571429,-1.204511325,-5.62553825,2.918654761904762,4.867614761904762
2005-04-26,0.7792,1.2964,0.7249,1.904,2.542,1.2462,8.2765,5.7443,7.7981,43.6,106.03,3.8,11.059,6.2743,6.085,1.6477,998.7,99.77,7.0567,1.1894,31.34,39.5,2.1446,100.08202619047618,100.54252142857143,-1.2365707765625,-5.627666765625,2.92456380952381,4.86656880952381
2005-04-27,0.7764,1.2938,0.7217,1.9047,2.5135,1.2465,8.2765,5.7562,7.7988,43.6,105.98,3.8,11.098,6.2771,6.0725,1.6465,1002.7,99.82,7.0646,1.192,31.39,39.52,2.1446,100.08635714285714,100.54352857142858,-1.268630228125,-5.62979528125,2.930472857142857,4.8655228571428575
2005-04-28,0.7795,1.2916,0.7291,1.9097,2.523,1.2508,8.2765,5.7641,7.7989,43.68,105.97,3.8,11.115,6.305,6.127,1.6448,1002.0,99.85,7.0886,1.1918,31.32,39.62,2.1446,100.0906880952381,100.54453571428571,-1.3006896796874998,-5.631923796875,2.936381904761905,4.864476904761905
2005-04-29,0.7834,1.2919,0.7345,1.9122,2.533,1.2568,8.2765,5.7624,7.7946,43.48,104.64,3.8,11.082,6.2788,6.07,1.6337,997.0,99.75,7.1123,1.1898,31.23,39.43,2.1446,100.09501904761905,100.54554285714286,-1.33274913125,-5.6340523125,2.9422909523809526,4.863430952380953
2005-05-02,0.7796,1.2857,0.7295,1.8959,2.5147,1.2552,8.2765,5.7872,7.7963,43.46,105.07,3.8,11.027,6.3235,6.097,1.6374,1001.0,99.5,7.158,1.198,31.33,39.5,2.1446,100.09935,100.54655,-1.3648085828124998,-5.636180828125,2.9482000000000004,4.862385
2005-05-03,0.7737,1.2889,0.7262,1.891,2.502,1.2541,8.2765,5.7757,7.7952,43.56,105.16,3.8,11.0255,6.2982,6.102,1.6385,1002.0,99.76,7.1289,1.1972,31.26,39.52,2.1446,100.10368095238094,100.54755714285714,-1.3968680343749997,-5.63830934375,2.9541090476190477,4.8613390476190474
2005-05-04,0.7777,1.2936,0.7318,1.9,2.475,1.2502,8.2765,5.7527,7.7937,43.4,104.77,3.8,10.986,6.2619,6.0,1.6365,997.5,99.79,7.09,1.1927,31.0,39.48,2.1446,100.1080119047619,100.54856428571429,-1.4289274859374999,-5.640437859375,2.9600180952380954,4.860293095238095
2005-05-05,0.781,1.2936,0.7356,1.9048,2.47,1.2448,8.2765,5.7548,7.7915,43.33,104.41,3.8,10.948,6.2635,5.96,1.6364,999.6,99.85,7.085,1.1969,31.05,39.42,2.1446,100.11234285714285,100.54957142857143,-1.4609869375,-5.6425663749999995,2.965927142857143,4.859247142857143
2005-05-06,0.7763,1.2832,0.7325,1.892,2.4668,1.2429,8.2765,5.7995,7.7929,43.35,104.93,3.8,10.9455,6.3314,6.0425,1.6412,999.0,99.85,7.1411,1.2058,31.15,39.44,2.1446,100.1166738095238,100.55057857142857,-1.4930463890624999,-5.644694890625,2.9718361904761905,4.858201190476191
2005-05-09,0.7731,1.2839,0.731,1.8836,2.4528,1.2377,8.2765,5.7936,7.797,43.45,105.54,3.8,10.9715,6.3238,6.12,1.6443,1001.0,99.86,7.1405,1.2057,31.24,39.52,2.1446,100.12100476190476,100.55158571428572,-1.5251058406249998,-5.64682340625,2.9777452380952383,4.857155238095238
2005-05-10,0.7757,1.2877,0.7315,1.8828,2.4742,1.2373,8.2765,5.7773,7.7984,43.36,105.53,3.8,11.02,6.2878,6.16,1.6436,999.01,99.85,7.1499,1.201,31.2,39.45,2.1446,100.12533571428571,100.55259285714286,-1.5571652921874999,-5.648951921875,2.983654285714286,4.856109285714286
2005-05-11,0.7745,1.2803,0.731,1.8735,2.48,1.2474,8.2765,5.8133,7.798,43.21,105.74,3.8,11.03,6.3145,6.174,1.6441,997.0,99.83,7.2029,1.2067,30.98,39.44,2.1446,100.12966666666667,100.5536,-1.5892247437499998,-5.6510804375,2.9895633333333334,4.855063333333334
2005-05-12,0.7679,1.2706,0.7195,1.865,2.461,1.2493,8.2765,5.8542,7.7977,43.3,106.68,3.8,10.996,6.3671,6.27,1.654,999.5,99.85,7.2549,1.2152,31.3,39.46,2.1446,100.13399761904762,100.55460714285715,-1.6212841953124997,-5.653208953125,2.995472380952381,4.8540173809523814
2005-05-13,0.7611,1.2645,0.7122,1.853,2.463,1.2625,8.2765,5.8857,7.7984,43.35,107.14,3.8,11.021,6.3934,6.306,1.6575,1000.0,99.85,7.2789,1.2227,31.27,39.58,2.1446,100.13832857142856,100.55561428571428,-1.6533436468749998,-5.65533746875,3.001381428571429,4.852971428571428
2005-05-16,0.7565,1.263,0.708,1.8368,2.478,1.2703,8.2765,5.8927,7.7992,43.38,107.02,3.8,11.033,6.4099,6.35,1.6565,1009.0,99.82,7.3081,1.2223,31.37,39.86,2.1446,100.14265952380951,100.55662142857143,-1.6854030984375,-5.6574659843749995,3.007290476190476,4.851925476190476
2005-05-17,0.7575,1.2644,0.71,1.8401,2.4775,1.2664,8.2765,5.8867,7.7995,43.41,107.15,3.8,10.9942,6.402,6.4365,1.6537,1004.0,99.68,7.2754,1.2205,31.39,39.82,2.1446,100.14699047619047,100.55762857142858,-1.7174625499999998,-5.6595945,3.013199523809524,4.850879523809524
2005-05-18,0.7598,1.266,0.7122,1.8382,2.4625,1.2618,8.2765,5.8808,7.794,43.43,107.05,3.8,10.961,6.4025,6.397,1.6512,1003.0,99.72,7.2561,1.2189,31.34,39.87,2.1446,100.15132142857142,100.55863571428571,-1.7495220015624997,-5.661723015625,3.0191085714285717,4.849833571428571
2005-05-19,0.7585,1.2628,0.7125,1.8367,2.4455,1.2627,8.2765,5.8964,7.7928,43.45,107.43,3.8,10.9305,6.4189,6.3895,1.6554,1006.0,99.83,7.2884,1.2235,31.34,39.9,2.1446,100.15565238095238,100.55964285714286,-1.7815814531249998,-5.66385153125,3.0250176190476195,4.848787619047619
2005-05-20,0.755,1.2553,0.7082,1.8246,2.4525,1.2627,8.2765,5.9324,7.7905,43.34,108.17,3.8,10.972,6.4656,6.5415,1.6635,1007.0,99.9,7.3069,1.2335,31.47,40.05,2.1446,100.15998333333333,100.56065000000001,-1.8136409046874997,-5.665980046875,3.0309266666666668,4.847741666666667
2005-05-23,0.7583,1.2575,0.7093,1.8288,2.43,1.2578,8.2765,5.921,7.7861,43.45,107.72,3.8,10.9575,6.4444,6.5325,1.6595,1004.0,99.5,7.2914,1.2311,31.38,40.06,2.1446,100.16431428571428,100.56165714285714,-1.8457003562499998,-5.6681085625,3.0368357142857145,4.8466957142857146
2005-05-24,0.7623,1.2588,0.7132,1.8288,2.4339,1.2612,8.2765,5.9134,7.7803,43.45,107.46,3.8,10.982,6.4245,6.5575,1.654,1003.0,99.5,7.2841,1.2293,31.3,40.01,2.1446,100.16864523809524,100.56266428571429,-1.8777598078124997,-5.670237078125,3.0427447619047623,4.845649761904762
2005-05-25,0.7626,1.2602,0.7138,1.8312,2.4075,1.2641,8.2765,5.9085,7.7816,43.43,107.73,3.8,10.9385,6.3865,6.51,1.6568,1000.0,99.9,7.2887,1.2264,31.37,40.1,2.1446,100.17297619047618,100.56367142857142,-1.9098192593749999,-5.6723655937499995,3.0486538095238096,4.844603809523809
2005-05-26,0.7604,1.2517,0.7115,1.8205,2.409,1.268,8.2765,5.9456,7.7811,43.46,107.95,3.8,10.9685,6.3789,6.605,1.659,1002.0,99.92,7.348,1.2359,31.41,40.38,2.1446,100.17730714285713,100.56467857142857,-1.9418787109374998,-5.674494109375,3.0545628571428574,4.843557857142857
2005-05-27,0.7623,1.2568,0.7142,1.8227,2.396,1.2585,8.2765,5.9203,7.7767,43.41,107.88,3.8,10.885,6.3522,6.565,1.6591,1000.0,99.95,7.3144,1.2324,31.29,40.38,2.1446,100.18163809523809,100.56568571428572,-1.9739381624999999,-5.676622625,3.060471904761905,4.8425119047619045
2005-05-31,0.7591,1.2349,0.7065,1.8231,2.411,1.2512,8.2765,6.0264,7.7788,43.62,107.97,3.8,10.9125,6.4272,6.745,1.663,1005.0,99.9,7.4108,1.2447,31.13,40.57,2.1446,100.18596904761904,100.56669285714285,-2.0059976140624998,-5.678751140625,3.0663809523809524,4.841465952380952
